time,selected_tau,r2_tau_10,current_q_j5,ref_q_current_j5,predicted_ca_j5_at_tau,predicted_cb_j5_at_tau,true_ca_j5_at_tau,true_cb_j5_at_tau
6.866666666666666,10,-4.927664390517301,52.88240977724829,52.88240977724829,199.67395624624515,136.5872008425109,161.15295342530206,178.8470465746979
6.8999999999999995,10,-4.948467367274418,52.82046976851338,52.82046976851338,179.07068156453167,154.3591410263067,161.72343970100698,178.276560298993
6.933333333333334,10,-4.976091819005596,52.75294533759009,52.75294533759009,186.07101643556052,151.52035989394574,163.14488746726212,176.85511253273788
6.966666666666667,10,-5.02178189118531,52.58614983938199,52.58614983938199,198.0932828992026,143.1099000649853,163.76524418005943,176.23475581994057
7.0,10,-5.144826921623462,52.212025805994905,52.212025805994905,225.4307309221166,124.0543144959118,164.1915616791568,175.80843832084318
7.033333333333333,10,-5.236094568780988,51.81168682517435,51.81168682517435,219.0775455297758,129.19528123766239,165.1743437762172,174.8256562237828
7.066666666666666,10,-5.444862229797032,51.19543890446179,51.19543890446179,239.7909523548339,104.00140138285325,165.46473895341302,174.53526104658695
7.1,10,-5.618646620626833,50.07334631758767,50.07334631758767,231.19761589036207,110.58214792830807,165.69219141397716,174.30780858602284
7.133333333333333,10,-5.688113614429908,49.08339140301226,49.08339140301226,200.8066066946295,139.26504104380945,166.06926740389684,173.93073259610316
7.166666666666667,10,-5.7403745094374985,47.58816729120321,47.58816729120321,179.86218206996662,159.32450636472436,165.8833734398678,174.11662656013218
7.2,10,-5.81465457995062,46.34492557411323,46.34492557411323,155.88034563823885,185.70610385592684,165.7164047689001,174.2835952310999
7.233333333333333,10,-5.949623687726032,44.97599900610808,44.97599900610808,143.56129040196834,199.34977358287267,165.59860426855408,174.40139573144592
7.266666666666667,10,-6.130973076507561,43.01812279222396,43.01812279222396,145.3315256269986,199.13975329323856,165.18701038884186,174.81298961115814
7.3,10,-6.362006965428808,41.58057584325684,41.58057584325684,169.25635885735164,172.1647742247426,164.78075933559657,175.21924066440343
7.333333333333333,10,-6.781617585018357,40.27941173246767,40.27941173246767,208.4669833777589,134.5784216519414,164.500432973669,175.499567026331
7.366666666666666,10,-7.39581542494461,38.60173465183818,38.60173465183818,218.81418800930456,124.17981133020078,164.15014082382424,175.84985917617576
7.3999999999999995,10,-8.164049979876298,37.40409451489533,37.40409451489533,214.73816382714026,129.19935547563142,163.84239775467177,176.15760224532823
7.433333333333334,10,-9.032418889676961,36.24818783689241,36.24818783689241,187.32849866834474,156.74016888323501,163.80661512713618,176.19338487286382
7.466666666666667,10,-10.067018454221556,34.95757139302049,34.95757139302049,190.35389145115394,153.21591806636917,163.818923377862,176.181076622138
7.5,10,-10.995696839813114,34.148401066623435,34.148401066623435,190.82062071351666,151.35243370521033,163.90113704725528,176.09886295274472
7.533333333333333,10,-12.165003138815468,33.401068329964616,33.401068329964616,185.8467418278454,156.65136866905908,164.2477732168664,175.75222678313358
7.566666666666666,10,-13.253936556185357,32.676871261315526,32.676871261315526,164.4294209050379,177.8428464755968,164.8226496579863,175.1773503420137
7.6,10,-13.872339588923655,32.26410106149218,32.26410106149218,162.2615975232341,179.19550754857516,166.14867138186804,173.85132861813196
7.633333333333333,10,-14.462671873233841,31.92244601468001,31.92244601468001,159.2475908781995,181.5167728564581,167.98558911489417,172.0144108851058
7.666666666666667,10,-14.616328361901157,31.58145805056237,31.58145805056237,157.94906841874925,181.87537339032576,170.26148535537803,169.73851464462197
7.7,10,-14.05905296701688,31.36589317854516,31.36589317854516,158.1882353883239,181.2593093095686,173.09153234945822,166.90846765054175
7.733333333333333,10,-13.823236974011536,31.207127511404927,31.207127511404927,160.54442215198915,179.45463257800054,176.36930619403935,163.63069380596065
7.766666666666667,10,-13.389580877740482,30.95268604604778,30.95268604604778,163.8079545912956,178.8406991450171,179.72805066571297,160.27194933428703
7.8,10,-12.66985320027263,30.736969142695887,30.736969142695887,163.22935366267086,180.22942787085398,182.89931222427367,157.1006877757263
7.833333333333333,10,-12.241924252451637,30.548812214730678,30.548812214730678,160.21418386599748,182.96097982859712,185.8348993859171,154.1651006140829
7.866666666666666,10,-11.885220655916644,30.269358833600624,30.269358833600624,167.08238213240918,177.4054939069276,188.70984891828792,151.29015108171208
7.8999999999999995,10,-11.431310107879261,30.02062166445795,30.02062166445795,169.09746756524308,176.53703737339933,191.60640716761057,148.39359283238943
7.933333333333334,10,-10.864388670516538,29.60742947533376,29.60742947533376,169.86973671825783,176.52918169897643,194.4111807061669,145.5888192938331
7.966666666666667,10,-10.266781256262863,29.183613035949136,29.183613035949136,171.36264237754853,175.17410311746684,196.7594799698577,143.2405200301423
8.0,10,-8.915565939640903,28.773336827141467,28.773336827141467,168.31690368263818,178.22430870578407,198.23270395893584,141.76729604106418
8.033333333333333,10,-8.108213140025537,28.329605083996597,28.329605083996597,166.00631624047455,179.7782714730332,198.72661360528755,141.27338639471242
8.066666666666666,10,-7.808346785454692,27.933911436451435,27.933911436451435,161.70959072223926,184.64785597002265,197.85159062754104,142.14840937245896
8.1,10,-7.740301504479346,27.58922367050081,27.58922367050081,162.87502837809575,175.92535466442035,194.2440169409744,145.7559830590256
8.133333333333333,10,-7.840574388090985,27.361650311462547,27.361650311462547,180.35847253286326,153.20162222443986,190.4913067787304,149.5086932212696
8.166666666666666,10,-8.053524459798178,27.31353471458774,27.31353471458774,179.35410536505967,154.08648071696558,186.3133226230565,153.68667737694346
8.2,10,-8.35609267925635,27.317504505636165,27.317504505636165,161.1351678484352,171.6513303577586,180.42665651019632,159.57334348980368
8.233333333333333,10,-8.32419439296923,27.311658332812627,27.311658332812627,180.83380718319646,158.52736310578538,175.63492030258695,164.36507969741305
8.266666666666666,10,-8.45994640597307,27.34914129108325,27.34914129108325,158.63490934544754,185.03509821681254,170.59303198333723,169.40696801666274
8.3,10,-8.935938924210436,27.440495116499253,27.440495116499253,135.04515222425113,198.12163557581846,164.6972558642857,175.3027441357143
8.333333333333334,10,-9.800067229583666,27.765378380985105,27.765378380985105,80.59903140524592,262.05343395001063,160.6163788653012,179.38362113469876
8.366666666666667,10,-9.952118622607296,28.395684227030017,28.395684227030017,130.66684459948465,205.1591063347982,156.94330621874045,183.05669378125955
8.4,10,-10.243277314558016,29.598742712528274,29.598742712528274,86.69206421588628,253.41655511531334,153.48351190088502,186.51648809911495
8.433333333333334,10,-10.182743129094309,32.30313149193487,32.30313149193487,99.49492177561007,240.05947422877043,151.0429434718463,188.9570565281537
8.466666666666667,10,-9.934417121132611,34.88573489706406,34.88573489706406,100.58323178688653,232.97954021481672,149.0205208278389,190.9794791721611
8.5,10,-9.233629775566714,37.625772151184194,37.625772151184194,98.903732380638,227.96930109930358,147.3229273169797,192.67707268302027
8.533333333333333,10,-8.583686742522927,41.42072857867435,41.42072857867435,95.4495399856439,240.17416369944013,145.9137190542988,194.0862809457012
8.566666666666666,10,-8.31288964866922,44.32062435442447,44.32062435442447,102.7050934700955,240.92271381497216,145.8240720536242,194.1759279463758
8.6,10,-8.043750393328038,47.27081805335752,47.27081805335752,113.11017232994053,231.4212448321562,146.64704740670115,193.35295259329885
8.633333333333333,10,-7.8635500546890515,50.7573077441729,50.7573077441729,118.31447288041716,228.55823680391686,148.59883612634889,191.4011638736511
8.666666666666666,10,-7.779335617822369,52.83590700493437,52.83590700493437,123.92643506718112,211.42733029809114,152.469492492877,187.53050750712296
8.7,10,-7.7995706078549105,54.49482210248139,54.49482210248139,116.90453245846506,217.42508115560736,155.01824020105963,184.9817597989404
8.733333333333333,10,-7.81426396011503,55.91040933442712,55.91040933442712,144.0877060624365,197.18509762013673,157.5534946773866,182.4465053226134
8.766666666666666,10,-7.9205823258299635,56.43909759433114,56.43909759433114,144.09908581020653,199.18390307650267,161.53568115759427,178.4643188424057
8.8,10,-8.08350481400592,56.58924907210769,56.58924907210769,142.2286677019626,205.36690551944514,164.01982830663405,175.98017169336595
8.833333333333334,10,-8.285650270187823,56.46993088694966,56.46993088694966,207.4088307161368,139.99923793569425,166.1572356186632,173.8427643813368
8.866666666666667,10,-8.46679152675578,56.16560294277296,56.16560294277296,149.74427844315784,190.7447734642837,168.820291584833,171.179708415167
8.9,10,-8.656289746291673,55.0344034186601,55.0344034186601,152.84243344542966,187.6398837307555,170.3370280320705,169.6629719679295
8.933333333333334,10,-8.847344729973125,53.28359640427612,53.28359640427612,138.941555605911,194.1622127351859,171.5979982380894,168.40200176191058
8.966666666666667,10,-8.929019255588658,50.728954278870766,50.728954278870766,151.54954499144816,184.09793735475233,172.5364275459946,167.4635724540054
9.0,10,-9.03182077210634,46.7745531509593,46.7745531509593,159.41323863122955,181.03637350106183,172.5768532699302,167.4231467300698
9.033333333333333,10,-9.055543004249275,43.70795768573518,43.70795768573518,159.7481260984711,179.97629347816556,172.52403835868944,167.47596164131056
9.066666666666666,10,-9.007922052264712,40.63253178050134,40.63253178050134,160.51481062500002,177.20066680802802,172.4848342228956,167.5151657771044
9.1,10,-9.092031478293228,36.56507898770956,36.56507898770956,206.34443007544058,130.9764086298074,172.44479664665295,167.555203353347
9.133333333333333,10,-9.187033451066673,33.597643124399355,33.597643124399355,207.90585350262407,135.49279856574205,172.3489512658454,167.6510487341546
9.166666666666666,10,-9.185644335528451,30.97016056222957,30.97016056222957,191.5172600632907,148.69425977713752,172.22883707578637,167.77116292421363
9.2,10,-9.210295160010444,28.102300776908585,28.102300776908585,148.52900535401744,187.67663160798307,172.05749363084328,167.94250636915672
9.233333333333333,10,-9.210106800247488,26.21568718913131,26.21568718913131,165.46860261775737,177.4506407973245,171.76383417054797,168.23616582945203
9.266666666666666,10,-9.114159363590222,24.60704922066185,24.60704922066185,176.3784358174328,161.81458592837853,171.43520910208483,168.56479089791517
9.3,10,-8.68397025618185,23.30246470849293,23.30246470849293,199.70001727502193,144.1147286702794,171.04587277479814,168.95412722520186
9.333333333333334,10,-8.465998550167198,22.819175755649844,22.819175755649844,178.8431070913186,166.50165855958826,170.62048736467054,169.37951263532946
9.366666666666667,10,-8.432466655035247,22.55873073396949,22.55873073396949,157.5523402023775,183.6021530471486,170.17602441089332,169.82397558910668
9.4,10,-8.405008722275245,22.429490728406783,22.429490728406783,154.88863033833613,182.26139288507187,169.6530495427959,170.34695045720406
9.433333333333334,10,-8.399609615733644,22.42813598870139,22.42813598870139,152.13408724419818,182.75967146919393,169.1046766377793,170.8953233622207
9.466666666666667,10,-8.399058465826718,22.452728542914908,22.452728542914908,176.64041471635332,165.4437174752393,168.43830834241498,171.56169165758502
9.5,10,-8.400748766615793,22.45707910040816,22.45707910040816,163.0739980076951,174.97716716531372,167.70466249292895,172.29533750707105
9.533333333333333,10,-8.379731944913413,22.453203352643715,22.453203352643715,195.99110998323715,147.99134517944677,166.9763428474841,173.0236571525159
9.566666666666666,10,-7.729061350716771,22.486491765383523,22.486491765383523,183.39723361050437,160.85429035971424,166.17014312162163,173.82985687837837
9.6,10,-7.130120718844587,22.51267743137682,22.51267743137682,173.07166539644837,169.26902690170604,165.37559940168416,174.62440059831582
9.633333333333333,10,-6.655162925451743,22.53543006276934,22.53543006276934,165.86756151460744,174.149517490288,164.64167394908253,175.35832605091747
9.666666666666666,10,-6.296538389930647,22.55076035175232,22.55076035175232,172.3717172892686,170.47144939991776,163.85942523044957,176.14057476955043
